SUBJ ID;EXPERIMENT;EV__epsilon;EUT__epsilon;EUT__gamma;SEM__epsilon;SEM__tau;SEU__delta;SEU__epsilon;SEU__gamma;SEU__tau;PT-Edit1__epsilon;PT-Edit1__gamma;PT-Edit1__sigma;PT-Edit1__tau;PT-Edit1__theta;PT-Edit2__epsilon;PT-Edit2__gamma;PT-Edit2__sigma;PT-Edit2__tau;PT-Edit2__theta;CPT-TK__epsilon;CPT-TK__gamma;CPT-TK__sigma;CPT-TK__tau;CPT-TK__theta;CPT-LBW__delta;CPT-LBW__epsilon;CPT-LBW__gamma;CPT-LBW__mu;CPT-LBW__sigma;CPT-LBW__tau;CPT-LBW__theta;CPT-Prelec__alpha;CPT-Prelec__beta;CPT-Prelec__epsilon;CPT-Prelec__gamma;CPT-Prelec__sigma;CPT-Prelec__tau;CPT-Prelec__theta;Dual-1__epsilon;Dual-2__epsilon;Regret-Bell__alpha;Regret-Bell__beta;Regret-Bell__epsilon;Regret-Bell__kappa;Regret-Bell__lambda;Regret-LS__alpha;Regret-LS__beta;Regret-LS__epsilon;Regret-LS__gamma;Regret-LS__kappa;Regret-LS__lambda;Salience__alpha;Salience__beta;Salience__epsilon;Salience__gamma;Salience__rho;Aspiration__alpha;Aspiration__beta;Aspiration__delta;Aspiration__epsilon;Aspiration__gamma;Below-mean Semivariance__epsilon;Below-mean Semivariance__kappa;Certainty Equivalence__epsilon;CoefVar__epsilon;CoefVar__kappa;DFT__epsilon;DFT__gamma;Distracted DFT__epsilon;Distracted DFT__gamma;Distracted DFT__mu;Disappointment-Bell__epsilon;Disappointment-Bell__nu;Disappointment-LS1__alpha;Disappointment-LS1__epsilon;Disappointment-LS1__kappa;Disappointment-LS2__alpha;Disappointment-LS2__epsilon;Disappointment-LS2__gamma;Disappointment-LS2__kappa;Disappointment-DC1__alpha;Disappointment-DC1__beta;Disappointment-DC1__epsilon;Disappointment-DC1__kappa;Disappointment-DC1__lambda;Disappointment-DC2__alpha;Disappointment-DC2__beta;Disappointment-DC2__epsilon;Disappointment-DC2__gamma;Disappointment-DC2__kappa;Disappointment-DC2__lambda;Dual System-M__epsilon;Dual System-M__gamma;Dual System-M__mu;Dual System-LOB__epsilon;Dual System-LOB__gamma;Dual System-LOB__kappa;Dual System-LOB__mu;Mean Alpha-target__alpha;Mean Alpha-target__delta;Mean Alpha-target__epsilon;Mean Alpha-target__kappa;Mean Below-target__delta;Mean Below-target__epsilon;Mean Below-target__kappa;Mean StdDev__epsilon;Mean StdDev__kappa;Mean Target Semivariance__delta;Mean Target Semivariance__epsilon;Mean Target Semivariance__kappa;Mean Variance__epsilon;Mean Variance__kappa;Noisy Retrieval__epsilon;Noisy Retrieval__gamma;Noisy Retrieval__mu;Subjective Expected Pleasure__alpha;Subjective Expected Pleasure__beta;Subjective Expected Pleasure__chi;Subjective Expected Pleasure__epsilon;Subjective Expected Pleasure__kappa;Subjective Expected Pleasure__lambda;Subjective Expected Pleasure__psi;Subjective Expected Pleasure__rho;Subjective Expected Pleasure__upsilon;Odds-based SWU__epsilon;Odds-based SWU__gamma;Odds-based SWU__tau;UWS__iota;UWS__mu;Variance Skewness__epsilon;Variance Skewness__nu;Variance Skewness__phi;Venture__beta;Venture__delta;Venture__epsilon;Venture__gamma;Venture__sigma;Venture__tau;Venture__theta;RAM__epsilon;RAM__gamma;RAM__tau;TAX__epsilon;TAX__gamma;TAX__kappa;TAX__tau;Heuristic BTA__omega;Heuristic CC__omega;Heuristic EP__omega;Heuristic RELM__kappa;Heuristic LL__omega;Heuristic LEPE__omega;Heuristic LPE__omega;Heuristic Minimax__omega;Heuristic Minimax Regret__omega;Heuristic ML__omega;Heuristic MPW__omega;Heuristic Priority__omega;Heuristic Similarity-Leland__alpha;Heuristic Similarity-Leland__beta;Heuristic Similarity-Leland__delta;Heuristic Similarity-Leland__gamma;Heuristic Similarity-Leland__omega
267;Pachur18_e1_session1;0.059789515;0.132781141;0.834403183;0.059789514;1;1;0.133233662;0.833886813;0.997102291;0.117457571;0.856272862;1.084330083;0.996220792;1;0.110360261;0.87156387;1;1;0.648413852;0.131017654;0.848425619;1.042398835;0.831054402;1;0.777124341;0.059395771;1;0.604090242;1.254942281;0.83990807;1;1.422192184;1.045554751;0.060153155;1;1.278463459;0.744196771;1;0.043385575;0.031195006;84.11838637;1.012096986;0.000241181;7.9597E-186;241.5579833;0.988290439;101.345651;0.007887093;0.786986954;21.52342842;6.0422E-184;0.213393729;0.65250454;0.055086263;1;0.093723171;0.663761509;2.811542512;0.899966275;0.32828564;0.550495226;0.061661363;0.001941926;0.035609827;0.062479822;1.06251E-13;17.66042875;0.967540101;9.939089609;0.756632898;0.13214513;0.059842754;-0.006994082;3.14133E-16;0.054704797;8.164466089;1.04902E-16;0.083332543;0.913864692;4.846388921;3.546193112;3.546195975;0.061005054;2.690452951;2.690414991;3.999839858;3.999840751;0.116885255;0.864371899;5.935332543;5.935309367;0.759260894;0.099898133;0.92195195;0.13278114;0.834403189;2.57558E-14;0.1880675;9.27166E-31;0.615510785;0.040199344;31.23908806;0.986672226;0.020155177;2.010033771;0.059789514;2.04681E-15;2.72881E-09;0.059789515;0.90049062;0.061327319;0.001299743;0.132781142;0.834403178;6.55549E-15;1.15707E-25;43.52207573;1.677816757;0.060723271;2.44981E-38;2.71025E-96;9.917917271;0.011279327;2.08974E-20;0.133233672;0.833886804;0.997102278;1;0.087226416;0.061327318;-0.001299743;-1.395408766;0.230477763;0.054421433;0.089900264;0.930778909;1;0.216867743;1.00967E-14;0.043385577;1;1;0.133233666;0.833886809;5.85887E-13;0.997102283;0.61538462;0.575757571;0.555555552;0.228193395;0.573333336;0.593406595;0.604395606;0.5;0.555555557;0.550561805;0.595238093;0.5;0.64737099;2.303552345;0.525374015;0.593825053;0.737500003
268;Pachur18_e1_session1;0.070040546;0.802356196;0.539672953;0.077136871;0.775831442;1;1.684608126;0.461574919;0.52897078;1.091758982;0.538307698;1;0.670798553;0.71253471;0.263454176;0.777161957;1;0.694565124;0.57259331;0.684143503;0.643483151;1.065275574;0.579894178;0.828953808;0.788264145;0.80233369;0.614212633;0.969020412;1.112153007;0.444796164;0.846441213;0.954564822;0.967249708;0.919481263;0.585614494;1.126210071;0.443521602;0.760886769;0.072000429;0.054829971;1.044079834;1.044079662;4.28054E-05;745.1331392;634.4256959;24.15538263;0.920796629;0.001555571;0.496124553;1.48275E-27;745.1332182;4.37244E-14;0.516933967;0.15359245;0.823594562;6.91692E-15;1.444739934;0.284893829;0.105085419;0.913222925;0.510039018;0.077560907;0.005161242;0.052569893;0.069007776;82.55522538;4.070484106;0.695234815;1.9985014;0.428284232;0.270769728;0.076968831;-0.433769508;1.000359926;0.077200412;745.1332188;1.000568772;1.123969137;0.517485217;745.1332188;8.53387E-27;0.041891072;0.082646755;745.1332191;640.0114427;1.23499E-19;0.003404797;0.66614415;0.594534519;745.1332191;742.2460591;999766.5898;8.16492E-07;0.999999928;0.750603223;0.429892249;1.353425662;0.402159222;4.61273E-17;0.303762135;0.053680055;32.67244737;0.506666667;0.059793545;0.729822166;0.077799095;0.221941055;0.788559163;0.063948261;0.004441186;0.074599931;0.002542162;2.175036751;0.429892243;0.3756698;1.402193852;2.62636E-31;2.90405E-74;0.074843346;0.045385218;2.18368E-20;0.046652977;745.1332191;629.830496;1.684608075;0.461574924;0.528970778;2;0.125716989;0.074599931;-0.002542162;-3.072634819;1.05671E-22;0.187168927;0.881744845;0.607550647;1;0.621769427;8.78861E-19;0.575463891;0.608140034;0.748069174;1.685832318;0.462595875;0.036674408;0.525712652;0.730769228;0.666666668;0.58888889;0.218570757;0.533333339;0.571428566;0.560439561;0.555555553;0.58888889;0.561797757;0.595238096;0.604395611;0.231130935;2.169001949;0.962807949;0.603748014;0.80232558
269;Pachur18_e1_session1;0.213954438;0.642827764;0.789925078;0.221764786;0.925502802;1;0.969217879;0.73707269;0.781414481;0.944030906;0.758235427;1;0.770785852;1;0.377422768;0.914406985;1;0.820400697;0.988686097;0.732919758;0.815523326;1;0.706683304;0.966744295;0.843330937;0.738165062;0.816026938;1;1;0.652548052;0.957328995;0.873011873;0.94882835;0.950282101;0.762620087;1;0.710133657;0.954188641;0.134568779;0.081227251;1.183584329;4.040374879;0.000143741;745.1332191;2.94154E-05;1.093841649;4.734520461;0.000687675;0.784521938;745.133219;7.25988E-05;7.93806E-14;0.821310794;0.317271044;0.931469492;1.42179E-14;0.964061182;0.819601133;0.078007255;0.657412778;0.788109377;0.250653609;0.002721082;0.098543708;0.194329296;583.2702536;60.32561706;0.776194314;39.62734051;0.715057116;0.157474305;0.236478978;-0.147773945;136.3697574;0.238436494;8.7653E-298;45.84638738;0.642340469;0.81331433;5.1882E-83;0.393907169;0.402827307;0.268257545;745.1332156;715.0142132;0.413754331;0.418543162;0.560417056;0.851768986;745.133207;731.0526767;0.652419269;0.33118938;0.678458886;0.125033455;0.717923082;6.920044375;0.089597638;0.937333734;0.911464053;0.000546324;745.1332191;0.932194929;0.000398966;745.1332191;0.238774659;0.082096428;0.977077054;0.212939364;0.001429786;0.234736431;0.001141485;1.067793711;0.717923078;0.145202576;3.837346693;1.020024622;2.31134E-25;0.26491499;4.65235E-07;0.359208325;1.314650766;52.83268512;0.120200582;0.969217859;0.737072687;0.781414495;17;0.053832023;0.234736431;-0.001141485;1.884421539;9.04109E-20;0.049174689;0.662866273;0.812975643;1;0.2295926;0.010504138;0.266925709;0.861041711;0.967682459;0.972638665;0.737819361;0.01658213;0.778801717;0.769230767;0.666666672;0.600000004;0.590511293;0.586666657;0.604395595;0.615384611;0.500000003;0.600000001;0.640449436;0.69047619;0.527472523;1.126043409;1.700527267;0.102950837;0.784375653;0.916666667
270;Pachur18_e1_session1;0.22480514;0.227837588;0.997075338;0.333409865;0.710513224;1;0.722141791;0.859918274;0.652385755;0.448323427;0.948940281;1;0.754886193;0.885997075;0.398206222;0.974553514;1;0.761783798;0.875740686;0.372367897;0.984258351;1;0.718216121;0.812820968;1;0.665185999;0.877321174;1;1.031877588;0.613807696;0.696712559;0.55442782;0.546387976;20.83221535;0.554873876;1;0.830569454;0.863593024;0.122768137;0.069651022;8.956792541;2.548735325;0.200094637;3.47404E-18;0.000654685;2.9483489;11.23185274;0.348701299;0.894140244;0.000303635;3.80767E-21;310.5505991;0.834411506;0.214197283;1;4.311264307;0.426257677;3.625137842;0.078647653;0.236265813;0.991947954;0.24410532;0.001673342;0.166270185;0.205327063;232.6564849;128.1869596;1;154.0064237;1;0.121305174;0.233291033;-0.065725988;1.609315945;0.365860993;0.064149323;1.436586087;0.645675427;0.895195262;0.231123161;20.09918296;8.80245E-36;0.248026306;1.47546E-43;21.17882204;19.76143215;1.41718E-21;0.265925544;0.985072985;2.94222E-42;19.88089919;0.863291762;0.519620369;0.724031921;0.470646242;0.852926041;0.184343703;0.863367248;1.55798E-16;0.07828826;0.227669317;4.18583574;0.286549708;0.228413551;0.107656757;0.229142875;0.019678562;0.334026931;0.225903702;0.000828721;0.225671292;6.78849E-05;0.63231322;0.852926044;0.236927894;8.31373E-08;0.693975186;9.334040113;0.050806584;5.37933E-16;43.84167589;7.940725186;1.21348E-17;1.42996E-14;0.722141719;0.859918289;0.652385765;16;1.02702E-15;0.225671294;-6.78849E-05;-2.021552254;8.40575E-16;0.100276389;0.411130732;0.984589814;1;0.37978859;0.077313847;0.132369652;1;0.816534865;0.722141755;0.859918282;1.65339E-15;0.652385759;0.807692303;0.757575757;0.677777778;0.585537928;0.506666663;0.670329667;0.681318679;0.511111111;0.677777778;0.651685396;0.666666667;0.549450555;2.185965744;1.538085932;0.709899922;0.896932582;0.879518075
271;Pachur18_e1_session1;0.083751799;0.083751801;1;0.093002624;0.738826549;0.568155284;0.11730409;1;0.516172888;0.086816719;1;1;0.919960125;1;0.087183939;1;1;0.920146709;1;0.084218795;1;1;0.942006476;0.549152442;1;0.101123573;1;0.547011327;1;0.507087414;0.999998159;1.180523814;0.372839049;0.106848362;1;1;1;1;0.027474591;0.011033212;6.242903557;5.22847E-14;0.081616855;8.17274E-12;0.862542097;6.242903705;8.58288E-14;0.081616856;1;8.17273E-12;0.862541031;4.85456E-14;1.545814229;0.207635551;0.87706128;2.05934E-13;0.00022703;60.2600251;0.78766434;0.046428902;1;0.083751796;3.40351E-18;0.060639923;0.07970191;23.71491533;18.6865912;1;18.68659203;1;3.65607E-16;0.08266955;0.945723747;4.667387836;0.087962553;8.97124E-09;4.667388294;0.087962553;1;8.97122E-09;77.13941129;70.26963758;0.089668345;1.6691E-150;7.9152E-137;30.05850921;30.05850919;0.087877281;0.999420779;2.8472E-49;2.8472E-49;0.09801442;1;0.209060992;0.077522782;1;0.132169396;0.999937198;0.403626609;0.909090909;0.001486596;745.1332191;0.70393448;0.083751797;4.93597E-16;0.083751797;1.17521E-16;1.62404E-10;0.083751797;4.90297539;0.083751798;8.70917E-19;0.09801442;1;0.209060994;4.47412E-38;2.53017E-60;25.25653749;0.083579233;1.76216E-15;1.02864E-13;1.11248E-31;1.94413E-49;1.85479E-11;0.093002623;1;0.738826578;2;0.002;0.079587984;0.010415856;1.341217313;1.44506E-15;1.08808E-14;0.091851997;1;1.000000758;7.64281E-15;0.457809031;0.02747459;1;1;0.093002623;1;1.50689E-17;0.738826522;0.653846146;0.545454546;0.577777782;0.2495;0.546666666;0.725274724;0.71428571;0.5;0.577777779;0.674157302;0.642857149;0.5;0.069581022;8.98619E-09;2.27721E-06;0.996749176;0.71111111
272;Pachur18_e1_session1;0.024764927;2.180093203;0.092988914;0.024764928;1;0.346869135;2.443511727;0.071667541;1;2.575745441;0.022438237;1;1;0.058711395;1.666210113;2.80176E-15;1;0.766550222;0.228146567;8.196960023;6.57409E-16;19.09195812;0.615477166;0.158589209;0.22607325;9.2599113;3.49429E-16;0.172348896;1.25424137;6.35913E-34;1;0.096182406;0.115535875;48.3177313;0.019965281;1.023421551;1;1.20901E-32;0.01745096;0.013584387;1.20018E-14;1.756827105;0.000607658;745.1332191;1.394655613;4.07235E-58;0.129350939;0.00731383;7.22784E-16;142.3787244;745.1332191;6.653056522;1.384728346;2.174353695;0.196759359;8.233145565;0.326463809;4.19467E-28;0.906147503;2.886640329;0.017917467;0.024764929;1.27608E-16;2.77556E-16;0.025190199;745.1332191;3.779911285;0.854931676;3.779910977;0.854931655;1.62958E-16;0.024693286;0.0362886;0.942641678;0.015613975;41.66816632;743.1671475;3.957882808;0.021562195;8.0601E-240;2.446004796;2.446006289;0.024801504;524.0812062;524.0773814;0.380737938;1.07536E-15;2.286537235;0.105169976;1.855151039;1.65022037;14.94599823;1.64361E-17;0.998235434;1.229560628;3.14746E-16;6.160668235;0.826834651;2.37606E-16;0.468114663;0.012561866;71.81114883;0.178631136;0.024764927;2.53659E-15;0.024764928;1.04375E-13;5.17893E-09;0.024764928;0.19732752;0.024978728;0.000664136;15.73640242;4.24165E-16;0.838509884;4.87595E-36;3.47076E-16;0.468728593;0.020148832;32.96756215;1.23783E-52;3.017681331;5.596216032;2.10914E-05;2.180093234;0.092988908;1;49;0.817908243;0.024978729;-0.000664136;-8.67224168;1.026559392;3.3063E-46;2.5137052;0.078359178;1;4.32473E-30;0.924688867;2.204496318;1.36361E-15;0.638205242;2.229156441;0.088516923;0.152012761;1;0.5;0.5;0.5;0.073691091;0.560000006;0.560439562;0.527472527;0.5;0.5;0.561797752;0.53571428;0.5;0.780150157;0.072806303;0.415247574;0.942122623;0.629213482
273;Pachur18_e1_session2;0.105340214;0.265449395;0.811452644;0.109879019;0.893017026;1;0.38539117;0.756955345;0.770804452;0.351139;0.782390933;1.054115528;0.762037802;0.784993552;0.173067635;0.918170034;1;0.800003096;0.750456482;0.27882219;0.843011496;1.0568682;0.655553355;0.856559996;0.537014381;0.181572515;0.946906773;1;1;0.83927205;0.717414481;0.925508724;1.410898433;0.164482755;0.964514373;1;0.74891883;0.778164222;0.106026703;0.075524572;0.964809322;0.964780576;8.97967E-05;745.1330837;598.0263277;0.905365625;0.905364152;0.000266949;0.785012047;741.4624692;745.1332179;111.1535009;0.802325;0.173008183;0.881700921;80.12764367;5.413044443;2.683937651;0.226295148;0.257258391;0.819096339;0.115593154;0.00355519;0.065173583;0.101032473;505.0877624;31.20522844;1;34.4060939;0.895069069;0.204763659;0.1204914;-0.371095233;1.000176377;0.110494635;745.1332162;1.000342446;0.370598479;0.764129475;745.1332185;1.655045741;1.650171781;0.124764643;6.834113531;7.012150541;1.571735944;1.563438511;0.232421884;0.872027501;7.762680124;8.06983939;1.671085124;0.162149469;0.938300129;0.327191774;0.74740697;0.139414903;0.591304146;8.17056E-16;0.225900603;0.104838579;19.70091176;0.701149425;0.081069901;0.723381242;0.1218426;0.195299094;0.895484939;0.099601795;0.002005772;0.112881985;0.001884004;0.399779755;0.747406971;0.134937184;0.657290954;1.37147E-11;1.734324506;0.08278974;4.413673416;8.55882E-15;1.703599339;1.124077953;1.322011463;0.385391156;0.756955348;0.770804459;4;3.61231E-15;0.112881983;-0.001884004;-4.171879568;0.327675081;0.087239163;0.179152869;0.943531936;1;0.415942749;0.120964692;0.165445524;0.911267897;0.92431044;0.374059805;0.768737151;0.103547927;0.76470705;0.730769229;0.666666667;0.611111106;0.302672131;0.546666672;0.571428569;0.560439567;0.55555555;0.611111108;0.617977523;0.642857145;0.538461539;1.957135166;6;0.999993744;0.653697098;0.818181813
274;Pachur18_e1_session2;0.010453274;0.158572272;0.529893732;0.031865901;0.084767739;1;1.116518243;0.387566562;0.187251627;0.037619941;1;1;1.4946E-14;0.678013308;0.037619939;1;1;0.013905283;0.678013376;0.062937861;1;1.038372725;1.12712E-14;0.555321496;0.141151759;0.078293619;1;1;1;0.029833331;0.399912226;0.786215419;2.112334901;0.077647845;1;1;1.95734E-17;0.442059945;0.024570646;0.021446572;85.66945131;4.02618E-07;0.010929826;6.8068E-191;2.41183E-15;107.7056164;0.941263191;0.010923082;0.493247;9.7864E-134;20.43707968;0.548221981;0.058427643;0.011837251;1;0.504836715;7.694879162;0.224866445;0.004958787;0.204900438;0.406077454;0.019973818;0.038185719;0.027163036;0.013337221;745.1332191;0.021399484;0.107370636;0.210390624;0.16538801;0.591559387;0.013157866;-2.519847768;1.002459929;0.026595609;745.1332191;1.001795867;0.441021873;0.499478745;745.1332191;1.16508E-20;0.721084284;0.0347829;456.9519603;15.66481647;7.66512E-15;0.721084365;0.034782901;1;456.9519441;15.66480993;0.82094226;0.382775799;0.996606783;0.320138082;0.378715864;1.40124021;0.977773982;0.409047213;0.147928994;0.001560469;449.9352564;0.005019538;0.006756693;558.3594438;0.015772857;1.373702063;0.379115582;0.007360283;0.206304482;0.01445476;0.02191732;1.20734829;0.378715881;0.726583922;0.737010368;12.23832634;2.87677E-16;0.020331209;7.136647994;4.51765E-25;0.951738119;745.1296939;8.876659584;1.116518318;0.387566551;0.187251629;1;0.736216806;0.01445476;-0.021917319;-1.922378468;0.355806731;0.475048816;0.323841583;0.653365264;1;1;0.467139348;0.308864932;0.674651075;0.223917762;0.040830726;1;2.470225411;4.10706E-16;0.807692307;0.727272726;0.611111111;0.065945799;0.5;0.5;0.5;0.711111107;0.611111102;0.528089888;0.511904765;0.670329667;1.065316436;2.600814219;0.65168594;0.3387426;0.701754384
275;Pachur18_e1_session2;0.070390454;0.104493875;0.91734286;0.07720754;0.800187238;1;0.178944739;0.831469997;0.744978881;0.148272996;0.895526894;1.518498559;0.620180725;0.974434753;0.280583271;0.790826598;1.018319718;0.613062594;0.934580867;0.093807844;1;1.538808672;0.542053301;0.873915542;0.287761106;0.108726221;1;1;1.183591461;1;0.603579798;0.415601919;1.635545905;0.314008132;0.803032477;1.018306127;0.849790743;1;0.127309187;0.107492282;0.285181527;3.133752123;0.001229393;745.1332191;0.001932738;0.342048603;6.010703544;0.002815312;0.500189296;745.1332191;0.000177638;1.78367E-14;0.640363575;0.063041635;1;8.21928E-06;22.51906094;1.25341E-14;0.079490564;0.134677898;0.8781376;0.106667711;0.014435656;0.048127657;0.084710519;1.25704E-13;6.374573605;0.67640629;6.374574094;0.676406305;2.15338E-17;0.106381146;-1.021278403;2.353944019;0.082659097;0.001834806;2.228703923;0.240502559;0.779802057;0.012530085;8.85577E-16;0.043821035;0.110581129;745.1332191;701.0179579;2.48705E-24;0.043821036;0.110581127;1;745.1332191;701.017956;17.29717039;3.98388E-16;0.995682064;0.10449388;0.917342855;1.16569E-14;0.853950631;0.21395393;0.222589491;0.073759687;25.24555845;0.370786517;0.068369264;1.762525231;0.108033366;0.501043024;0.440769162;0.073961726;0.021975534;0.090241365;0.006882003;0.104493862;0.917342889;4.77441E-14;2.426546902;9.31799E-27;1.26617E-14;0.075232894;0.001665887;35.81149886;0.072052192;745.1332191;654.7189398;0.178944739;0.831469997;0.744978878;1;6.93889E-18;0.090241366;-0.006882003;1.704904678;0.748367347;0.224233028;0.098982481;1;1.177431276;0.413501521;3.51258E-15;0.236765749;0.886207411;0.825854053;0.25023762;0.802015534;0.630388351;0.609013394;0.500000002;0.636363635;0.522222222;0.295474218;0.533333337;0.5;0.5;0.633333328;0.522222223;0.584269664;0.630952375;0.648351647;2.468395779;0.07547494;0.251100185;0.658888207;0.757575755
276;Pachur18_e1_session2;0.143155491;0.357049997;0.814447644;0.143155492;1;0.686398755;0.238290362;0.919121816;1;0.173754612;0.956232514;1.716545585;1;1;0.316753994;0.842985779;1.057734913;1;1;0.17370482;0.956217646;1.716436808;1;1;0.536674901;0.19549224;1;1;1.239695885;0.999999985;0.999999995;0.902285601;1.612372584;0.207870275;1;1.126952224;1;1;0.18678979;0.139773484;0.440545212;2.273873464;0.043608142;22.15917249;2.02923E-14;0.401574806;2.406350017;0.004647886;0.602318828;745.1332191;0.769456875;32.77749705;1.163560212;0.661846423;0.721449955;0.939194878;6.483540988;2.8656E-08;1.61736E-16;0.528406392;0.78828627;0.195743249;0.006000133;0.047898863;0.140268068;2.01933E-12;43.85611182;1;53.17297685;0.994303615;0.065081482;0.221646081;-0.520529831;0.980120098;0.134073577;27.52258493;0.999404624;0.263359833;0.8655857;745.1332189;6.84338992;2.122585499;0.23049788;4.25409E-14;0.003167048;8.681232163;1.87081284;0.375395236;0.903049027;5.54257E-17;0.013357733;0.143155489;0.175862208;1.53332E-14;0.029405337;0.814447643;11.14235341;1.15636E-16;1.08569E-31;7.61331E-17;0.193990055;19.94499738;0.486548564;0.155884606;0.791355422;0.21546903;0.257068539;0.774865371;0.163676291;0.006839119;0.214592295;0.004122927;0.357050005;0.81444764;7.51787E-17;1.59519E-27;4.02132E-39;4.214825516;0.196629917;18.13063908;2.30374E-25;3.402628104;2.96721E-07;2.17158E-05;0.357049983;0.814447653;1;5;5.19483E-15;0.214592299;-0.004122927;-0.534156356;1.183468402;1.51903E-22;0.247485355;1;1;0.032009145;1.85267E-18;0.322506492;0.889299084;1;0.356730104;0.819977595;0.099418744;1;0.538461542;0.636363634;0.5;0.363270983;0.600000007;0.505494496;0.538461543;0.566666667;0.5;0.741573038;0.761904766;0.560439558;0.359654151;0.928367804;0.746548712;0.667079202;0.850574713
277;Pachur18_e1_session2;0.127045857;0.514753738;0.721101307;0.133696499;0.880078818;1;0.681160947;0.691665851;0.764176813;0.510918223;0.737629631;1;0.95493797;0.712954101;0.155373195;0.970948466;1;1;0.657322938;0.674904118;0.681750118;1;0.967060624;0.681335795;1;0.879907366;0.6367203;0.926640993;1.000000037;1;0.488503055;0.761864995;0.704760098;1.51445567;0.53896687;1;0.861267465;0.772774361;0.086281754;0.057153301;0.142072513;14.00957533;0.101580962;8.352804326;7.36986E-30;0.297318683;21.07744815;1.019910286;0.469545444;2.616740441;1.11368E-24;1.30199E-13;0.833597857;0.280052912;0.824512296;3.31887E-16;1.375259654;0.637697023;0.05209959;0.538767074;0.71102789;0.128369166;0.000442442;0.073822432;0.115298604;745.1332191;41.4752515;0.911572795;39.89780297;0.885050732;0.040360735;0.130168761;-0.081841354;5.190298385;0.131159874;3.62113E-10;1.000311776;0.627221012;0.704568163;745.1332133;2.353815059;2.351956548;0.134680927;0.590448418;0.595922434;3.58713951;1.74015E-14;0.912163109;0.609155565;0.000100095;6.724192593;0.283174858;0.369033852;0.559057696;0.49392063;0.666863759;0.446035887;0.274840249;1.61989E-15;0.054471671;0.125485671;7.671936459;0.077922078;0.12746816;0.547388114;0.127693598;0.009839763;0.094160862;0.127116257;0.011117833;0.127045862;4.55232E-17;0.774776037;0.666863749;0.156300787;50.02941555;0.301764422;3.518236984;0.104693421;3.2619E-111;13.55737521;3.518103265;0.053129943;0.053165072;0.681160991;0.691665846;0.764176814;5;5.63718E-16;0.126829154;5.31403E-05;1.453698095;9.34622E-18;0.137304822;0.664690504;0.699289157;1;0.127580546;0.198984247;0.159217097;0.869970575;1;0.677269977;0.696434064;0.074160328;0.771143623;0.69230769;0.696969697;0.600000007;0.392742401;0.506666667;0.637362638;0.648351652;0.500000002;0.600000005;0.707865166;0.702380954;0.516483512;0.404032733;0.875116971;0.069049192;0.495117674;0.833333338
278;Pachur18_e1_session2;0.233419173;0.262113738;0.974977159;0.242342066;0.923898074;1;0.300920879;0.955135862;0.903363134;0.309706846;0.956704938;1;0.865344133;1;0.300018363;0.963268907;1;0.870983276;1;0.281882381;0.986969751;1;0.781065157;1;0.922573126;0.285638437;0.984417604;1;1;0.74538043;1;1.005154786;0.977878129;0.280514559;0.986695348;1;0.765586171;0.999999999;0.11192612;0.067034296;22.50651924;1.211217127;0.000141797;1.78889E-46;745.1332189;1.208502652;22.43523209;0.000153525;0.987509469;745.1332188;8.74301E-46;1.84198E-14;0.907974516;0.224107247;1;5.63693E-24;1.66656E-25;7.975141;0.30011269;0.240460699;1;0.24231874;0.000879788;0.110745714;0.222683403;9.94774E-15;49.0342797;1;73.37732352;0.964468813;0.133732534;0.238850514;-0.04230676;9.075044991;0.240925296;5.57134E-19;1.00011934;0.293486314;0.959314337;745.1331912;0.383923174;0.391869552;0.268493418;745.1332188;716.5722542;0.38138229;0.39443083;0.268492931;1;459.4730288;430.9109567;3.566479981;0.167683216;0.933370292;0.346405591;0.899024839;0.12732144;0.57491771;9.34621E-16;0.303622941;0.240460703;7.975140697;0.827586207;0.207474518;0.257170939;0.239657561;0.025356334;1;0.231509788;0.000370094;0.238437623;0.000323266;0.41586711;0.89902484;0.121945997;1.72681327;16.46709055;0.451091274;0.256784681;0.020387417;6.33875E-36;0.466445158;447.0335453;415.0475999;0.300920883;0.955135863;0.903363138;17;0.055963432;0.238437621;-0.000323266;-0.672487467;5.71723E-16;4.48152E-18;0.262257152;1;1;0.221894415;1.50704E-15;0.111926126;1;1;0.300920886;0.955135858;2.09403E-16;0.903363137;0.80769231;0.666666668;0.633333333;0.584592268;0.573333334;0.648351649;0.637362639;0.5;0.633333336;0.674157305;0.702380953;0.527472523;1.357511527;0.373906109;0.704433344;0.792946406;0.903614454
